time,intensity,temperature
0.035375510044000004,2.188268123374037e10,0.2700723234091379
0.035675302501999996,2.188268123374037e10,0.2700723234091379
0.035975094959999995,2.188268123374037e10,0.2700723234091379
0.036274887418,2.188268123374037e10,0.2700723234091379
0.036574679876,2.188268123374037e10,0.2700723234091379
0.036874472334,2.188268123374037e10,0.2700723234091379
0.037174264792,2.188268123374037e10,0.2700723234091379
0.03747405725,2.188268123374037e10,0.2700723234091379
0.037773849708000004,2.188268123374037e10,0.2700723234091379
0.038073642166,2.188268123374037e10,0.2700723234091379
0.038373434624,2.188268123374037e10,0.2700723234091379
0.038673227082,2.188268123374037e10,0.2700723234091379
0.03897301954,2.188268123374037e10,0.2700723234091379
0.039272811998,2.188268123374037e10,0.2700723234091379
0.039572604456,2.188268123374037e10,0.2700723234091379
0.039872396914,2.188268123374037e10,0.2700723234091379
0.040172189372,2.188268123374037e10,0.2700723234091379
0.040471981829999996,2.188268123374037e10,0.2700723234091379
0.040771774288,2.188268123374037e10,0.2700723234091379
0.041071566746,2.188268123374037e10,0.2700723234091379
0.041371359204,2.188268123374037e10,0.2700723234091379
0.041671151662,2.188268123374037e10,0.2700723234091379
0.041970944120000006,2.188268123374037e10,0.2700723234091379
0.042270736578,2.188268123374037e10,0.2700723234091379
0.042570529036,2.188268123374037e10,0.2700723234091379
0.042870321494,2.188268123374037e10,0.2700723234091379
0.043170113951999996,2.188268123374037e10,0.2700723234091379
0.04346990641,2.188268123374037e10,0.2700723234091379
0.043769698868,2.188268123374037e10,0.2700723234091379
0.044069491326,2.188268123374037e10,0.2700723234091379
0.044369283784,2.188268123374037e10,0.2700723234091379
0.044669076242,2.188268123374037e10,0.2700723234091379
0.044968868700000005,2.188268123374037e10,0.2700723234091379
0.045268661158000004,2.188268123374037e10,0.2700723234091379
0.045568453616,2.188268123374037e10,0.2700723234091379
0.045868246073999995,2.188268123374037e10,0.2700723234091379
0.046168038531999994,2.188268123374037e10,0.2700723234091379
0.04646783099,2.188268123374037e10,0.2700723234091379
0.046767623448,2.188268123374037e10,0.2700723234091379
0.047067415906,2.188268123374037e10,0.2700723234091379
0.047367208364,2.188268123374037e10,0.2700723234091379
0.047667000822000004,2.188268123374037e10,0.2700723234091379
0.04796679328,2.188268123374037e10,0.2700723234091379
0.048266585738,2.188268123374037e10,0.2700723234091379
0.048566378196,2.188268123374037e10,0.2700723234091379
0.048866170654,2.188268123374037e10,0.2700723234091379
0.049165963112,2.188268123374037e10,0.2700723234091379
0.04946575557,2.188268123374037e10,0.2700723234091379
0.049765548028,2.188268123374037e10,0.2700723234091379
0.050065340486,2.188268123374037e10,0.2700723234091379
0.050365132943999996,2.188268123374037e10,0.2700723234091379
0.050664925402,2.188268123374037e10,0.2700723234091379
0.05096471786,2.188268123374037e10,0.2700723234091379
0.051264510318,2.188268123374037e10,0.2700723234091379
0.051564302776,2.188268123374037e10,0.2700723234091379
0.051864095234,2.188268123374037e10,0.2700723234091379
0.052163887692000005,2.188268123374037e10,0.2700723234091379
0.05246368015,2.188268123374037e10,0.2700723234091379
0.052763472607999996,2.188268123374037e10,0.2700723234091379
0.053063265065999995,2.188268123374037e10,0.2700723234091379
0.053363057524,2.188268123374037e10,0.2700723234091379
0.053662849982,2.188268123374037e10,0.2700723234091379
0.05396264244,2.188268123374037e10,0.2700723234091379
0.054262434898,2.188268123374037e10,0.2700723234091379
0.054562227356,2.188268123374037e10,0.2700723234091379
0.054862019814000004,2.188268123374037e10,0.2700723234091379
0.055161812271999996,2.188268123374037e10,0.2700723234091379
0.05546160473,2.188268123374037e10,0.2700723234091379
0.055761397188,2.188268123374037e10,0.2700723234091379
0.056061189645999994,2.188268123374037e10,0.2700723234091379
0.056360982104,2.188268123374037e10,0.2700723234091379
0.05666077456199999,2.188268123374037e10,0.2700723234091379
0.05696056702,2.188268123374037e10,0.2700723234091379
0.057260359478000004,2.188268123374037e10,0.2700723234091379
0.057560151936,2.188268123374037e10,0.2700723234091379
0.057859944394,2.188268123374037e10,0.2700723234091379
0.058159736851999995,2.188268123374037e10,0.2700723234091379
0.05845952931,2.188268123374037e10,0.2700723234091379
0.05875932176800001,2.188268123374037e10,0.2700723234091379
0.059059114226,2.188268123374037e10,0.2700723234091379
0.059358906684,2.188268123374037e10,0.2700723234091379
0.05965869914199999,2.188268123374037e10,0.2700723234091379
0.0599584916,2.188268123374037e10,0.2700723234091379
0.060258284058,2.188268123374037e10,0.2700723234091379
0.060558076515999995,2.188268123374037e10,0.2700723234091379
0.060857868974,2.188268123374037e10,0.2700723234091379
0.06115766143200001,2.188268123374037e10,0.2700723234091379
0.06145745389,2.188268123374037e10,0.2700723234091379
0.061757246348000006,2.188268123374037e10,0.2700723234091379
0.062057038806,2.188268123374037e10,0.2700723234091379
0.062356831264000004,2.188268123374037e10,0.2700723234091379
0.06265662372200001,2.188268123374037e10,0.2700723234091379
0.06295641618,2.188268123374037e10,0.2700723234091379
0.06325620863800001,2.188268123374037e10,0.2700723234091379
0.063556001096,2.188268123374037e10,0.2700723234091379
0.063855793554,2.188268123374037e10,0.2700723234091379
0.064155586012,2.188268123374037e10,0.2700723234091379
0.06445537846999999,2.188268123374037e10,0.2700723234091379
0.064755170928,2.188268123374037e10,0.2700723234091379
0.06505496338599999,2.188268123374037e10,0.2700723234091379
0.065354755844,2.188268123374037e10,0.2700723234091379
0.065654548302,2.188268123374037e10,0.2700723234091379
0.06595434076,2.188268123374037e10,0.2700723234091379
0.066254133218,2.188268123374037e10,0.2700723234091379
0.06655392567599999,2.188268123374037e10,0.2700723234091379
0.066853718134,2.188268123374037e10,0.2700723234091379
0.067153510592,2.188268123374037e10,0.2700723234091379
0.06745330305,2.188268123374037e10,0.2700723234091379
0.067753095508,2.188268123374037e10,0.2700723234091379
0.068052887966,2.188268123374037e10,0.2700723234091379
0.068352680424,2.188268123374037e10,0.2700723234091379
0.068652472882,2.188268123374037e10,0.2700723234091379
0.06895226534,2.188268123374037e10,0.2700723234091379
0.069252057798,2.188268123374037e10,0.2700723234091379
0.069551850256,2.188268123374037e10,0.2700723234091379
0.069851642714,2.188268123374037e10,0.2700723234091379
0.07015143517200001,2.188268123374037e10,0.2700723234091379
0.07045122763,2.188268123374037e10,0.2700723234091379
0.07075102008800001,2.188268123374037e10,0.2700723234091379
0.071050812546,2.188268123374037e10,0.2700723234091379
0.07135060500399999,2.188268123374037e10,0.2700723234091379
0.071650397462,2.188268123374037e10,0.2700723234091379
0.07195018991999999,2.188268123374037e10,0.2700723234091379
0.072249982378,2.188268123374037e10,0.2700723234091379
0.072549774836,2.188268123374037e10,0.2700723234091379
0.072849567294,2.188268123374037e10,0.2700723234091379
0.073149359752,2.188268123374037e10,0.2700723234091379
0.07344915221,2.188268123374037e10,0.2700723234091379
0.073748944668,2.188268123374037e10,0.2700723234091379
0.074048737126,2.188268123374037e10,0.2700723234091379
0.074348529584,2.188268123374037e10,0.2700723234091379
0.074648322042,2.188268123374037e10,0.2700723234091379
0.0749481145,2.188268123374037e10,0.2700723234091379
0.075247906958,2.188268123374037e10,0.2700723234091379
0.07554769941600001,2.188268123374037e10,0.2700723234091379
0.075847491874,2.188268123374037e10,0.2700723234091379
0.076147284332,2.188268123374037e10,0.2700723234091379
0.07644707679,2.188268123374037e10,0.2700723234091379
0.076746869248,2.188268123374037e10,0.2700723234091379
0.07704666170600001,2.188268123374037e10,0.2700723234091379
0.077346454164,2.188268123374037e10,0.2700723234091379
0.077646246622,2.188268123374037e10,0.2700723234091379
0.07794603908,2.188268123374037e10,0.2700723234091379
0.078245831538,2.188268123374037e10,0.2700723234091379
0.078545623996,2.188268123374037e10,0.2700723234091379
0.07884541645399999,2.188268123374037e10,0.2700723234091379
0.079145208912,2.188268123374037e10,0.2700723234091379
0.07944500136999999,2.188268123374037e10,0.2700723234091379
0.079744793828,2.188268123374037e10,0.2700723234091379
0.080044586286,2.188268123374037e10,0.2700723234091379
0.080344378744,2.188268123374037e10,0.2700723234091379
0.080644171202,2.188268123374037e10,0.2700723234091379
0.08094396365999999,2.188268123374037e10,0.2700723234091379
0.081243756118,2.188268123374037e10,0.2700723234091379
0.081543548576,2.188268123374037e10,0.2700723234091379
0.081843341034,2.188268123374037e10,0.2700723234091379
0.082143133492,2.188268123374037e10,0.2700723234091379
0.08244292595000001,2.188268123374037e10,0.2700723234091379
0.082742718408,2.188268123374037e10,0.2700723234091379
0.08304251086600001,2.188268123374037e10,0.2700723234091379
0.083342303324,2.188268123374037e10,0.2700723234091379
0.083642095782,2.188268123374037e10,0.2700723234091379
0.08394188824000001,2.188268123374037e10,0.2700723234091379
0.084241680698,2.188268123374037e10,0.2700723234091379
0.084541473156,2.188268123374037e10,0.2700723234091379
0.08484126561399999,2.188268123374037e10,0.2700723234091379
0.085141058072,2.188268123374037e10,0.2700723234091379
0.08544085053,2.188268123374037e10,0.2700723234091379
0.085740642988,2.188268123374037e10,0.2700723234091379
0.086040435446,2.188268123374037e10,0.2700723234091379
0.08634022790399999,2.188268123374037e10,0.2700723234091379
0.086640020362,2.188268123374037e10,0.2700723234091379
0.08693981282,2.188268123374037e10,0.2700723234091379
0.087239605278,2.188268123374037e10,0.2700723234091379
0.087539397736,2.188268123374037e10,0.2700723234091379
0.087839190194,2.188268123374037e10,0.2700723234091379
0.088138982652,2.188268123374037e10,0.2700723234091379
0.08843877511,2.188268123374037e10,0.2700723234091379
0.088738567568,2.188268123374037e10,0.2700723234091379
0.089038360026,2.188268123374037e10,0.2700723234091379
0.089338152484,2.188268123374037e10,0.2700723234091379
0.089637944942,2.188268123374037e10,0.2700723234091379
0.08993773740000001,2.188268123374037e10,0.2700723234091379
0.090237529858,2.188268123374037e10,0.2700723234091379
0.09053732231600001,2.188268123374037e10,0.2700723234091379
0.090837114774,2.188268123374037e10,0.2700723234091379
0.091136907232,2.188268123374037e10,0.2700723234091379
0.09143669969,2.188268123374037e10,0.2700723234091379
0.09173649214799999,2.188268123374037e10,0.2700723234091379
0.092036284606,2.188268123374037e10,0.2700723234091379
0.09233607706399999,2.188268123374037e10,0.2700723234091379
0.092635869522,2.188268123374037e10,0.2700723234091379
0.09293566198,2.188268123374037e10,0.2700723234091379
0.09323545443799999,2.188268123374037e10,0.2700723234091379
0.093535246896,2.188268123374037e10,0.2700723234091379
0.093835039354,2.188268123374037e10,0.2700723234091379
0.094134831812,2.188268123374037e10,0.2700723234091379
0.09443462427,2.188268123374037e10,0.2700723234091379
0.094734416728,2.188268123374037e10,0.2700723234091379
0.095034209186,2.188268123374037e10,0.2700723234091379
0.09533400164400001,2.188268123374037e10,0.2700723234091379
0.095633794102,2.188268123374037e10,0.2700723234091379
0.09593358656,2.188268123374037e10,0.2700723234091379
0.096233379018,2.188268123374037e10,0.2700723234091379
0.096533171476,2.188268123374037e10,0.2700723234091379
0.09683296393400001,2.188268123374037e10,0.2700723234091379
0.097132756392,2.188268123374037e10,0.2700723234091379
0.09743254885000001,2.188268123374037e10,0.2700723234091379
0.097732341308,2.188268123374037e10,0.2700723234091379
0.09803213376600001,2.188268123374037e10,0.2700723234091379
0.098331926224,2.188268123374037e10,0.2700723234091379
0.09863171868199999,2.188268123374037e10,0.2700723234091379
0.09893151114,2.188268123374037e10,0.2700723234091379
0.09923130359799999,2.188268123374037e10,0.2700723234091379
0.099531096056,2.188268123374037e10,0.2700723234091379
0.099830888514,2.188268123374037e10,0.2700723234091379
0.100130680972,2.188268123374037e10,0.2700723234091379
0.10043047343,2.188268123374037e10,0.2700723234091379
0.10073026588799999,2.188268123374037e10,0.2700723234091379
0.101030058346,2.188268123374037e10,0.2700723234091379
0.101329850804,2.188268123374037e10,0.2700723234091379
0.101629643262,2.188268123374037e10,0.2700723234091379
0.10192943572,2.188268123374037e10,0.2700723234091379
0.102229228178,2.188268123374037e10,0.2700723234091379
0.102529020636,2.188268123374037e10,0.2700723234091379
0.10282881309400001,2.188268123374037e10,0.2700723234091379
0.103128605552,2.188268123374037e10,0.2700723234091379
0.10342839801,2.188268123374037e10,0.2700723234091379
0.103728190468,2.188268123374037e10,0.2700723234091379
0.104027982926,2.188268123374037e10,0.2700723234091379
0.10432777538400001,2.188268123374037e10,0.2700723234091379
0.104627567842,2.188268123374037e10,0.2700723234091379
0.1049273603,2.188268123374037e10,0.2700723234091379
0.105227152758,2.188268123374037e10,0.2700723234091379
0.10552694521599999,2.188268123374037e10,0.2700723234091379
0.105826737674,2.188268123374037e10,0.2700723234091379
0.10612653013199999,2.188268123374037e10,0.2700723234091379
0.10642632259,2.188268123374037e10,0.2700723234091379
0.106726115048,2.188268123374037e10,0.2700723234091379
0.107025907506,2.188268123374037e10,0.2700723234091379
0.107325699964,2.188268123374037e10,0.2700723234091379
0.107625492422,2.188268123374037e10,0.2700723234091379
0.10792528488,2.188268123374037e10,0.2700723234091379
0.108225077338,2.188268123374037e10,0.2700723234091379
0.108524869796,2.188268123374037e10,0.2700723234091379
0.108824662254,2.188268123374037e10,0.2700723234091379
0.109124454712,2.188268123374037e10,0.2700723234091379
0.10942424717,2.188268123374037e10,0.2700723234091379
0.10972403962800001,2.188268123374037e10,0.2700723234091379
0.11002383208600001,2.188268123374037e10,0.2700723234091379
0.11032362454399999,2.188268123374037e10,0.2700723234091379
0.110623417002,2.188268123374037e10,0.2700723234091379
0.11092320946,2.188268123374037e10,0.2700723234091379
0.11122300191800001,2.188268123374037e10,0.2700723234091379
0.111522794376,2.188268123374037e10,0.2700723234091379
0.111822586834,2.188268123374037e10,0.2700723234091379
0.11212237929199999,2.188268123374037e10,0.2700723234091379
0.11242217175,2.188268123374037e10,0.2700723234091379
0.112721964208,2.188268123374037e10,0.2700723234091379
0.113021756666,2.188268123374037e10,0.2700723234091379
0.11332154912399998,2.188268123374037e10,0.2700723234091379
0.11362134158199999,2.188268123374037e10,0.2700723234091379
0.11392113404,2.188268123374037e10,0.2700723234091379
0.114220926498,2.188268123374037e10,0.2700723234091379
0.11452071895600001,2.188268123374037e10,0.2700723234091379
0.11482051141399999,2.188268123374037e10,0.2700723234091379
0.115120303872,2.188268123374037e10,0.2700723234091379
0.11542009633,2.188268123374037e10,0.2700723234091379
0.115719888788,2.188268123374037e10,0.2700723234091379
0.11601968124600001,2.188268123374037e10,0.2700723234091379
0.11631947370399999,2.188268123374037e10,0.2700723234091379
0.116619266162,2.188268123374037e10,0.2700723234091379
0.11691905862,2.188268123374037e10,0.2700723234091379
0.11721885107800001,2.188268123374037e10,0.2700723234091379
0.11751864353600001,2.188268123374037e10,0.2700723234091379
0.11781843599399999,2.188268123374037e10,0.2700723234091379
0.118118228452,2.188268123374037e10,0.2700723234091379
0.11841802091,2.188268123374037e10,0.2700723234091379
0.118717813368,2.188268123374037e10,0.2700723234091379
0.119017605826,2.188268123374037e10,0.2700723234091379
0.11931739828399998,2.188268123374037e10,0.2700723234091379
0.11961719074199999,2.188268123374037e10,0.2700723234091379
0.1199169832,2.188268123374037e10,0.2700723234091379
0.120216775658,2.188268123374037e10,0.2700723234091379
0.120516568116,2.188268123374037e10,0.2700723234091379
0.12081636057400001,2.188268123374037e10,0.2700723234091379
0.12111615303199999,2.188268123374037e10,0.2700723234091379
0.12141594549,2.188268123374037e10,0.2700723234091379
0.121715737948,2.188268123374037e10,0.2700723234091379
0.12201553040600001,2.188268123374037e10,0.2700723234091379
0.12231532286400001,2.188268123374037e10,0.2700723234091379
0.12261511532199999,2.188268123374037e10,0.2700723234091379
0.12291490778,2.188268123374037e10,0.2700723234091379
0.123214700238,2.188268123374037e10,0.2700723234091379
0.12351449269600001,2.188268123374037e10,0.2700723234091379
0.12381428515400002,2.188268123374037e10,0.2700723234091379
0.124114077612,2.188268123374037e10,0.2700723234091379
0.12441387007,2.188268123374037e10,0.2700723234091379
0.12471366252800001,2.188268123374037e10,0.2700723234091379
0.125013454986,2.188268123374037e10,0.2700723234091379
0.12531324744400002,2.188268123374037e10,0.2700723234091379
0.12561303990199998,2.188268123374037e10,0.2700723234091379
0.12591283236,2.188268123374037e10,0.2700723234091379
0.126212624818,2.188268123374037e10,0.2700723234091379
0.12651241727600002,2.188268123374037e10,0.2700723234091379
0.126812209734,2.188268123374037e10,0.2700723234091379
0.127112002192,2.188268123374037e10,0.2700723234091379
0.12741179465,2.188268123374037e10,0.2700723234091379
0.127711587108,2.188268123374037e10,0.2700723234091379
0.128011379566,2.188268123374037e10,0.2700723234091379
0.128311172024,2.188268123374037e10,0.2700723234091379
0.128610964482,2.188268123374037e10,0.2700723234091379
0.12891075693999998,2.188268123374037e10,0.2700723234091379
0.129210549398,2.188268123374037e10,0.2700723234091379
0.129510341856,2.188268123374037e10,0.2700723234091379
0.12981013431400001,2.188268123374037e10,0.2700723234091379
0.13010992677199998,2.188268123374037e10,0.2700723234091379
0.13040971923,2.188268123374037e10,0.2700723234091379
0.130709511688,2.188268123374037e10,0.2700723234091379
0.131009304146,2.188268123374037e10,0.2700723234091379
0.131309096604,2.188268123374037e10,0.2700723234091379
0.131608889062,2.188268123374037e10,0.2700723234091379
0.13190868152,2.188268123374037e10,0.2700723234091379
0.132208473978,2.188268123374037e10,0.2700723234091379
0.132508266436,2.188268123374037e10,0.2700723234091379
0.13280805889400002,2.188268123374037e10,0.2700723234091379
0.13310785135199998,2.188268123374037e10,0.2700723234091379
0.13340764381,2.188268123374037e10,0.2700723234091379
0.133707436268,2.188268123374037e10,0.2700723234091379
0.13400722872600002,2.188268123374037e10,0.2700723234091379
0.134307021184,2.188268123374037e10,0.2700723234091379
0.134606813642,2.188268123374037e10,0.2700723234091379
0.1349066061,2.188268123374037e10,0.2700723234091379
0.135206398558,2.188268123374037e10,0.2700723234091379
0.135506191016,2.188268123374037e10,0.2700723234091379
0.135805983474,2.188268123374037e10,0.2700723234091379
0.136105775932,2.188268123374037e10,0.2700723234091379
0.13640556838999998,2.188268123374037e10,0.2700723234091379
0.136705360848,2.188268123374037e10,0.2700723234091379
0.137005153306,2.188268123374037e10,0.2700723234091379
0.137304945764,2.188268123374037e10,0.2700723234091379
0.13760473822199998,2.188268123374037e10,0.2700723234091379
0.13790453068,2.188268123374037e10,0.2700723234091379
0.138204323138,2.188268123374037e10,0.2700723234091379
0.138504115596,2.188268123374037e10,0.2700723234091379
0.138803908054,2.188268123374037e10,0.2700723234091379
0.139103700512,2.188268123374037e10,0.2700723234091379
0.13940349297,2.188268123374037e10,0.2700723234091379
0.139703285428,2.188268123374037e10,0.2700723234091379
0.140003077886,2.188268123374037e10,0.2700723234091379
0.14030287034400002,2.188268123374037e10,0.2700723234091379
0.14060266280199998,2.188268123374037e10,0.2700723234091379
0.14090245526,2.188268123374037e10,0.2700723234091379
0.141202247718,2.188268123374037e10,0.2700723234091379
0.14150204017600002,2.188268123374037e10,0.2700723234091379
0.141801832634,2.188268123374037e10,0.2700723234091379
0.142101625092,2.188268123374037e10,0.2700723234091379
0.14240141755,2.188268123374037e10,0.2700723234091379
0.14270121000799998,2.188268123374037e10,0.2700723234091379
0.143001002466,2.188268123374037e10,0.2700723234091379
0.143300794924,2.188268123374037e10,0.2700723234091379
0.14360058738200002,2.188268123374037e10,0.2700723234091379
0.14390037983999998,2.188268123374037e10,0.2700723234091379
0.144200172298,2.188268123374037e10,0.2700723234091379
0.144499964756,2.188268123374037e10,0.2700723234091379
0.144799757214,2.188268123374037e10,0.2700723234091379
0.145099549672,2.188268123374037e10,0.2700723234091379
0.14539934213,2.188268123374037e10,0.2700723234091379
0.145699134588,2.188268123374037e10,0.2700723234091379
0.145998927046,2.188268123374037e10,0.2700723234091379
0.146298719504,2.188268123374037e10,0.2700723234091379
0.14659851196200002,2.188268123374037e10,0.2700723234091379
0.14689830442,2.188268123374037e10,0.2700723234091379
0.147198096878,2.188268123374037e10,0.2700723234091379
0.147497889336,2.188268123374037e10,0.2700723234091379
0.14779768179400002,2.188268123374037e10,0.2700723234091379
0.148097474252,2.188268123374037e10,0.2700723234091379
0.14839726671,2.188268123374037e10,0.2700723234091379
0.148697059168,2.188268123374037e10,0.2700723234091379
0.148996851626,2.188268123374037e10,0.2700723234091379
0.149296644084,2.188268123374037e10,0.2700723234091379
0.149596436542,2.188268123374037e10,0.2700723234091379
0.149896229,2.188268123374037e10,0.2700723234091379
0.15019602145799998,2.188268123374037e10,0.2700723234091379
0.150495813916,2.188268123374037e10,0.2700723234091379
0.150795606374,2.188268123374037e10,0.2700723234091379
0.15109539883200002,2.188268123374037e10,0.2700723234091379
0.15139519128999998,2.188268123374037e10,0.2700723234091379
0.151694983748,2.188268123374037e10,0.2700723234091379
0.151994776206,2.188268123374037e10,0.2700723234091379
0.152294568664,2.188268123374037e10,0.2700723234091379
0.152594361122,2.188268123374037e10,0.2700723234091379
0.15289415358,2.188268123374037e10,0.2700723234091379
0.153193946038,2.188268123374037e10,0.2700723234091379
0.153493738496,2.188268123374037e10,0.2700723234091379
0.153793530954,2.188268123374037e10,0.2700723234091379
0.15409332341200002,2.188268123374037e10,0.2700723234091379
0.15439311587,2.188268123374037e10,0.2700723234091379
0.154692908328,2.188268123374037e10,0.2700723234091379
0.154992700786,2.188268123374037e10,0.2700723234091379
0.155292493244,2.188268123374037e10,0.2700723234091379
0.155592285702,2.188268123374037e10,0.2700723234091379
0.15589207816,2.188268123374037e10,0.2700723234091379
0.156191870618,2.188268123374037e10,0.2700723234091379
0.156491663076,2.188268123374037e10,0.2700723234091379
0.156791455534,2.188268123374037e10,0.2700723234091379
