time,intensity1,varintensity1,temperature1,vartemperature1,intensity2,varintensity2,temperature2,vartemperature2
0.0009593358655999998,5.232872741987537e9,1.5615622786784674e19,0.8253978758605217,0.01741158923913208,1.4732810084140987e10,1.8115340880537772e18,0.5085649332042266,0.0020162038543987035
0.0009893151113999998,5.359615663156287e9,1.5786412532593932e19,0.8212224651043027,0.017564752789276012,1.5028293679374212e10,1.6946253647295444e18,0.4987100816801004,0.0018855250070562205
0.0010192943571999998,5.483969004058329e9,1.5927681810722236e19,0.817070401777672,0.017726273133611418,1.5316026819565628e10,1.5843339611894766e18,0.4891011364614356,0.0017629199743419903
0.0010492736029999998,5.606284591633597e9,1.6049249507770206e19,0.8129944753101981,0.017857198364438928,1.5596599498362123e10,1.4741615058802314e18,0.47975344004944465,0.0016402258821497338
0.0010792528487999999,5.728363503950809e9,1.6173189323151153e19,0.808922361117212,0.01799510000696986,1.586947221847671e10,1.3702598081968563e18,0.47065138585051913,0.0015246196523982522
0.0011092320945999999,5.848684964124434e9,1.6274085052854882e19,0.8048808486506339,0.018131244462513747,1.6134883597643816e10,1.2712371079009884e18,0.4617918720180234,0.0014153361465917397
0.0011392113403999999,5.968004046292242e9,1.637250443361266e19,0.8009191321326157,0.018226419831059507,1.6393036578289654e10,1.1783343626598694e18,0.45317709403169887,0.0013108871699081535
0.0011691905861999999,6.085990518402643e9,1.6461004588969669e19,0.7969932079678068,0.018315337678615824,1.6644189712444498e10,1.0864677072695617e18,0.4448095918595658,0.001208858355393929
0.0011991698319999999,6.204337991947351e9,1.6550737123356715e19,0.7929889066581626,0.018461587436652615,1.6887673846930563e10,1.0013333680006935e18,0.4366752736201062,0.0011152222834003003
0.0012291490777999999,6.322247129427824e9,1.6655548048988877e19,0.7891125356986881,0.018531796470311033,1.7124483357026037e10,9.193259401895066e17,0.4287887203611373,0.001022888058883411
0.0012591283235999999,6.437338480649468e9,1.6714649182035194e19,0.7852463866806735,0.01861979180757069,1.7353994648437466e10,8.436037223365107e17,0.4211265207557797,0.0009389790326684307
0.0012891075693999999,6.550976731465388e9,1.6764601376825821e19,0.7814507168857144,0.01867803808522711,1.7576660176462963e10,7.716790328298063e17,0.4137002339481069,0.0008590333928074355
0.0013190868151999999,6.663337515675009e9,1.6808851377618717e19,0.7776829480090085,0.01873419999852213,1.7792426000409313e10,7.040382247374789e17,0.4065070810077473,0.0007836668452574883
0.0013490660609999999,6.7763176158948765e9,1.6858847785587497e19,0.7739663746012303,0.01875799793363312,1.8001178067483757e10,6.410411978433929e17,0.39954533257525865,0.0007132545247131355
0.0013790453067999999,6.887910199019187e9,1.6902294689492664e19,0.7701903974456449,0.01883768105029872,1.820300607624125e10,5.819435623982614e17,0.3928119309498393,0.0006477303233660825
0.0014090245525999999,7.000000038777852e9,1.6950397721612087e19,0.7665051321011609,0.018859860975082576,1.8398023594192757e10,5.270656282007565e17,0.3863079906702463,0.0005864396007615092
0.0014390037983999999,7.109994526565383e9,1.6980222763220283e19,0.7628361109215966,0.018893045809299774,1.8586280765115437e10,4.761635886375606e17,0.3800284073819071,0.000529803443588278
0.0014689830441999999,7.219474780552343e9,1.7004651151790752e19,0.7591594875337292,0.01893968917974808,1.8767651921755817e10,4.3006261729727776e17,0.3739715108123936,0.0004780886355777721
0.0014989622899999999,7.328281535969823e9,1.703309031402616e19,0.7555548400430502,0.01895186889266736,1.8942605364496475e10,3.855116025228867e17,0.3681426981229688,0.00042893950615641234
0.0015289415357999997,7.435290515302749e9,1.7041720443048212e19,0.7519284011568879,0.01899569180207022,1.9110565534216904e10,3.4895153835288966e17,0.3625276590050568,0.00038594152345980864
0.0015589207815999999,7.541904302882801e9,1.7039769071422638e19,0.7483732689559587,0.0190006461803731,1.9272167098945168e10,3.1075727344540954e17,0.35713698357282997,0.00034488610042161073
0.0015889000273999999,7.646769478042208e9,1.704022796083718e19,0.7448360119234299,0.01901506844725262,1.9427420980168118e10,2.7542227142052822e17,0.35196625247492264,0.0003067955589046085
0.0016188792731999997,7.752929914985981e9,1.704759144982911e19,0.7413900948106604,0.01896800358223135,1.9576109036676888e10,2.448860764839672e17,0.3470112902014098,0.00027247250672663684
0.0016488585189999999,7.857108017167768e9,1.703835406677565e19,0.7379150873712883,0.01895772560745919,1.9718327761633114e10,2.1715908999315587e17,0.34226738417038205,0.00024162207365343867
0.0016788377647999999,7.961396203929828e9,1.7032167230184012e19,0.734405053062088,0.01897418703947131,1.9853836354631836e10,1.97117646039911e17,0.33772960877158403,0.00021533438977772813
0.0017088170105999999,8.064749221411287e9,1.7025296078616322e19,0.7309555466431877,0.018965321485693357,1.9983725397732014e10,1.6995378603573168e17,0.3334094160852185,0.00018870889053332273
0.0017387962563999997,8.166009448013471e9,1.7005173368870076e19,0.7275534036340243,0.01894777862010103,2.010736041058488e10,1.4888924197216054e17,0.3292903611542945,0.00016569281901264733
0.0017687755021999997,8.267501906809714e9,1.6974933308664121e19,0.7242258207239528,0.01888716049739179,2.0224857044828117e10,1.3062981556030093e17,0.32537138596634757,0.00014534527160544805
0.001798754748,8.366933300570643e9,1.6932225785828225e19,0.720868813253796,0.018863389060966167,2.0336357960720657e10,1.1464445538640168e17,0.3216482714691863,0.00012739076077240857
0.0018287339937999997,8.4664027494087305e9,1.689707378455715e19,0.7175458301615325,0.018825168996783062,2.0442148146889225e10,9.989187282427448e16,0.31812051335980135,0.00011111149718325073
0.0018587132395999997,8.566133386436822e9,1.6866569990258629e19,0.7142228080192707,0.018790153987096096,2.054222149490772e10,8.709727167054971e16,0.3147816888179384,9.674290064041316e-5
0.0018886924854,8.665188251370699e9,1.683322896899223e19,0.7109604321543398,0.018729493155912727,2.06368730487437e10,7.534221752070523e16,0.31162801141101765,8.382952254762084e-5
0.0019186717311999997,8.762345779599283e9,1.6779957494446746e19,0.7077064131986828,0.018680418248917516,2.0725906851468254e10,6.827271889114962e16,0.30864881148712014,7.334187631570858e-5
0.0019486509769999997,8.858591808542212e9,1.67264734356574e19,0.704509183898738,0.018610711605763827,2.081013016306609e10,5.6382213699715256e16,0.30584877615346145,6.273367323341757e-5
0.0019786302227999997,8.954523576747574e9,1.6672302081198911e19,0.7012666372527104,0.018573100922391953,2.088904350982899e10,4.890254307624619e16,0.30321312792245747,5.419828268340085e-5
0.0020086094685999997,9.050008474820194e9,1.6615057015090338e19,0.6980865444082003,0.018507983376328252,2.0963157358200645e10,4.237774036464943e16,0.30073995338071685,4.668551599757857e-5
0.0020385887143999997,9.144449758341152e9,1.6557414485685416e19,0.6949227588358732,0.01844578079400233,2.103268300884747e10,3.590111422886367e16,0.2984235799684,3.99360791573023e-5
0.0020685679601999997,9.239634869423e9,1.6501872999913064e19,0.6917989555153121,0.018360809918343168,2.1097694740594093e10,3.069253241419015e16,0.2962566543420477,3.4150047911076436e-5
0.0020985472059999997,9.331250699559864e9,1.6422580867302244e19,0.6886600218903902,0.018311275781444026,2.1158253973733597e10,2.7907438394832212e16,0.29422939333464304,2.95764884860438e-5
0.0021285264517999997,9.424365540986261e9,1.6351290297123408e19,0.6856370035837792,0.01819326406564356,2.1215019598428818e10,2.237446743610939e16,0.29234311833725607,2.4894952446958e-5
0.0021585056975999997,9.514997650907825e9,1.6262104032398256e19,0.6825109697958176,0.018150967381978786,2.1267159932363594e10,2.7274820986126164e16,0.2905766642590159,2.2869760179528453e-5
0.0021884849433999997,9.606621924122185e9,1.6191505593612839e19,0.6795575850302977,0.018015479606325973,2.131676524835876e10,1.618912395164632e16,0.2889492487713307,1.8012829672259456e-5
0.0022184641891999997,9.69753034892048e9,1.6116132628068098e19,0.6765252063839226,0.0179316158719877,2.1362281272052345e10,1.3731782553517212e16,0.2874309976452988,1.5278668627888237e-5
0.0022484434349999997,9.78613025855365e9,1.6022074736129165e19,0.6734912222799999,0.017866382652333656,2.1404325227865566e10,1.278344723916879e16,0.28602045376274704,1.3215647459262643e-5
0.0022784226807999997,9.876145394336483e9,1.5943711609744843e19,0.6705672497826285,0.017739771616285507,2.1443595431004173e10,9.83776390232567e15,0.2847186492595391,1.0945988557365652e-5
0.0023084019265999997,9.964723144172325e9,1.5854188684954874e19,0.6675881530934664,0.01765497226489668,2.1479608139810036e10,1.0171653178658572e16,0.28351032827906847,9.598474805372479e-6
0.0023383811723999997,1.0051839792986319e10,1.5764580034936388e19,0.6646176208582221,0.017579920327141056,2.1513049693187008e10,7.638876005327611e15,0.2823959213187405,7.947650519257672e-6
0.0023683604181999997,1.014028381857189e10,1.5680068489657766e19,0.6616905688486717,0.017478001148874087,2.1543786117452965e10,8.692931781420948e15,0.28136597385390044,7.08056871839855e-6
0.0023983396639999997,1.0228402913589565e10,1.5598564243995451e19,0.6588172037139876,0.017355743380437636,2.1572450657673267e10,4.962948178736189e15,0.28042050154999715,5.522024569262469e-6
0.0024283189097999997,1.031492713012619e10,1.5510347331258946e19,0.6558858112740561,0.017276628700328645,2.1598580889038334e10,4.457667654807263e15,0.2795460428631184,4.703701923121246e-6
0.0024582981555999997,1.0402128326657429e10,1.5425872410780848e19,0.6530223476916971,0.01716359780253139,2.1622744379878204e10,3.499487895443837e15,0.27874288355584875,3.893705403024659e-6
0.0024882774013999997,1.0487802468614851e10,1.5333589884242072e19,0.6501645659273079,0.017060919644205245,2.1644908538059624e10,2.9345068444812255e15,0.2780035668188898,3.2650792050017815e-6
0.0025182566471999997,1.0572446741304045e10,1.5237328054468762e19,0.6472895240724356,0.01697695661138914,2.1664977701611343e10,7.159393207595869e15,0.2773205454329397,3.5250303559225466e-6
0.0025482358929999997,1.0657258214451487e10,1.5140239744065714e19,0.6445020875584617,0.016852527734852695,2.168375166266061e10,5.945654525724144e15,0.27669790851432713,2.931605632117254e-6
0.0025782151387999997,1.0739926317489685e10,1.5034803861156723e19,0.6417135901093938,0.016745919661442905,2.1701042971146988e10,2.239578188963856e15,0.2761274180008857,2.0117608263682467e-6
0.0026081943845999997,1.0822962873998077e10,1.492975085780179e19,0.6389533516731281,0.016627126748624217,2.171672761220146e10,2.667961890141113e15,0.2756022945753313,1.8123403655300709e-6
0.0026381736303999997,1.0905264428595953e10,1.4834283370834794e19,0.6361483131657469,0.01653964001376146,2.173113819683269e10,1.8343707521931255e15,0.2751217021358,1.455264726117126e-6
0.0026681528761999997,1.0988740078129107e10,1.4738123201693577e19,0.6334128335995554,0.016415235666625283,2.1744377575737198e10,1.4589346389615978e15,0.27468217922696664,1.1981078295063761e-6
0.0026981321219999997,1.1069062073084438e10,1.4629612014033857e19,0.6306612147091826,0.016320534408326606,2.175625329937964e10,4.1824853905446615e15,0.27427667040910747,1.4817797443764839e-6
0.0027281113677999997,1.1149858801836569e10,1.4518478774514457e19,0.6279685806787262,0.01619854359104762,2.176729312008578e10,3.6722342192474245e15,0.273907922517574,1.2684522131647403e-6
0.0027580906135999997,1.1231926621576065e10,1.4418824682011638e19,0.6253432559475455,0.016043106090667468,2.177768788089568e10,5.824442656621772e14,0.27357452468348026,6.480566448370363e-7
0.0027880698593999997,1.1312052881617308e10,1.4310567715293364e19,0.6226600150188875,0.015929212967943817,2.178670890189078e10,4.3419932557567515e15,0.27326372069797694,1.1508733012116207e-6
0.0028180491051999997,1.1391522491780098e10,1.420382720066456e19,0.6200197107433504,0.015803889130995275,2.179536512199414e10,4.042021469204267e14,0.27298487539021954,4.4973554142792245e-7
0.0028480283509999997,1.1470889176429737e10,1.409798250788498e19,0.6173723231079447,0.015686121027641123,2.180307436749128e10,3.364933415725136e14,0.27272772264032435,3.7439933536228413e-7
0.0028780075967999997,1.1550305085778116e10,1.3995630633084955e19,0.6147202814443582,0.015574245198106238,2.1809864267463364e10,5.433188130363057e15,0.27248981890663937,1.1169569165740948e-6
0.0029079868425999997,1.1627801291470472e10,1.3884845560105642e19,0.6120959833761636,0.015464039018305394,2.1816465219176163e10,6.958371400911779e14,0.27227760558350333,3.353384044391958e-7
0.0029379660883999997,1.1706022838095901e10,1.3775975962798424e19,0.6095291083975148,0.015327840427200918,2.1822405811008953e10,1.9375165854794597e14,0.2720828950937456,2.155777937438289e-7
0.0029679453341999993,1.1782494668439163e10,1.3663051514774675e19,0.606935800955578,0.01521682668340991,2.1827683324245377e10,6.166732357355472e14,0.2719034432319721,2.5329734611984387e-7
0.0029979245799999998,1.1859765423052946e10,1.3552789888428003e19,0.6044008077730548,0.01507951242904225,2.1832639801966705e10,1.3394252872027305e14,0.2717415259003298,1.490311620885075e-7
0.0030279038257999998,1.1935654219051426e10,1.344208922635069e19,0.6018176256418919,0.014974771165337878,2.1836796229291725e10,4.909442584973888e15,0.27158933235834937,8.699818855957012e-7
0.0030578830715999993,1.2012188159716087e10,1.3332703718229438e19,0.5993165325487869,0.014834633539434247,2.1841152143463585e10,9.249240638007338e13,0.27145758475139387,1.0291168114329306e-7
0.0030878623173999998,1.2086733415056412e10,1.3218829317114102e19,0.5967855469593699,0.014721661909399985,2.1844788011065506e10,4.348879929252498e14,0.271333285563877,1.4286523165430851e-7
0.0031178415631999998,1.2161566843755568e10,1.3113065751817593e19,0.5942533144754921,0.014611937877526338,2.184805897835201e10,2.3822499071614535e15,0.2712194627995106,4.3074405635969487e-7
0.0031478208089999993,1.2237922242613718e10,1.3003925152212972e19,0.5917868540370729,0.014468818049526749,2.1851302810331947e10,5.2987582875570695e13,0.27111899495043124,5.895663705664273e-8
0.0031778000547999998,1.2311994232035072e10,1.2891023548033593e19,0.5893138587299913,0.014344577196925435,2.1853852496491516e10,5.36601961244901e15,0.27102236894205634,8.677838316547561e-7
0.0032077793005999998,1.2384457419673166e10,1.2782209950263994e19,0.5868417267102668,0.01423299171804837,2.1856650457299103e10,4.308609874638843e13,0.2709401964654872,4.191904279260029e-8
0.0032377585463999993,1.2458938598277845e10,1.2666955998955618e19,0.5844145419669644,0.014093889302266604,2.1858986152379963e10,3.0321875752848992e13,0.2708627062465973,3.3737636756044487e-8
0.0032677377921999998,1.253104025318161e10,1.2549011411132735e19,0.5819529424346811,0.013984900965422594,2.186083074757997e10,3.3019863833902605e15,0.27078858943012396,5.338391036229633e-7
0.0032977170379999998,1.2604052079463575e10,1.2441052050886914e19,0.5795740772616863,0.013842537261785259,2.186303694328112e10,2.088748383515885e13,0.2707275864064143,2.3240460059994086e-8
0.0033276962837999993,1.2675954013510357e10,1.2327860322352998e19,0.5771756869043554,0.013716594478687187,2.1864795816987766e10,1.733327771551263e13,0.27066891669476434,1.9285872421737926e-8
0.0033576755295999998,1.274663862647456e10,1.2213233673100153e19,0.574757574650785,0.013607953250088234,2.186613930963162e10,3.5814417984971245e15,0.2706122814755383,5.640941212735125e-7
0.0033876547753999998,1.2818427696241608e10,1.21010405982654e19,0.572423276397375,0.013464223499967013,2.186785676589962e10,1.1933166522851773e13,0.27056681442934427,1.3277438400528216e-8
0.0034176340211999998,1.2888002324185219e10,1.1984892424059558e19,0.5700306196339384,0.013357420612528747,2.1868978249802944e10,1.9326571371594678e15,0.2705199309452275,3.070495597780267e-7
0.0034476132669999998,1.2958073589741852e10,1.1875183842672816e19,0.5677137009923534,0.013223023032410703,2.1870360762237614e10,1.0753632545318061e14,0.27048170385605314,2.474987594285899e-8
0.0034775925127999993,1.302775146856242e10,1.176355555163548e19,0.5653857705383042,0.013097698387344653,2.1871478999119957e10,3.386993517298309e13,0.2704451591972701,1.1932356139213547e-8
0.0035075717585999994,1.3098274770791643e10,1.164672095259964e19,0.5630885827757622,0.012958724720750773,2.1872500185794193e10,5.651098488286587e12,0.27041192661377145,6.287695049658111e-9
0.0035375510043999994,1.3167110965739067e10,1.153201134497425e19,0.560789137633012,0.012832936413182899,2.187316517003146e10,5.133442584133449e15,0.2703783899814612,7.890295794941313e-7
0.0035675302502,1.323483190489033e10,1.1412002140465508e19,0.5585180965887643,0.01270462128188624,2.1874050587295536e10,3.153258367512889e15,0.2703513120683338,4.858943968263703e-7
0.003597509496,1.3302443939422386e10,1.129929392100562e19,0.5562402442063457,0.012583410122263432,2.1874644651777557e10,6.355112090817155e15,0.2703240428907157,9.74212861726217e-7
0.0036274887418,1.337013316355279e10,1.1182162564380264e19,0.5540066002918824,0.01244818137346298,2.187548957691374e10,3.3967792232883885e15,0.27030297428175837,5.215627899310261e-7
0.0036574679875999994,1.3437043262639116e10,1.1068850091323836e19,0.5517588276629829,0.012325647453605015,2.1876187543550713e10,1.4408675337865622e15,0.27028291486087724,2.2254913692289855e-7
0.0036874472333999994,1.3503844344545918e10,1.0956818678167042e19,0.5495261974548814,0.012201149217524961,2.187677820128725e10,1.0464394589780655e15,0.27026410193358397,1.618938012751642e-7
0.0037174264791999994,1.3570020707338547e10,1.0847590953551798e19,0.5472831108160617,0.012086849995783078,2.1877193312256413e10,2.4935555899672955e15,0.2702454632930282,3.8257555383770245e-7
0.003747405725,1.3636988923808414e10,1.0734995942356396e19,0.5450680603354271,0.011960997003878574,2.1877583321497097e10,4.012995780092048e15,0.2702286486676127,6.141021230970657e-7
0.0037773849708,1.3701721124989578e10,1.0621248417129861e19,0.5428878383766564,0.011836749361374212,2.1878107370355846e10,1.821662088729792e15,0.27021542362177475,2.7950460218827197e-7
0.0038073642166,1.376709042452647e10,1.0507754996452835e19,0.540711027707625,0.01171105366406456,2.18782201338885e10,7.682909194823528e15,0.2701988899582793,1.1732836257830128e-6
0.0038373434623999994,1.3832775781870226e10,1.0399113133499666e19,0.5385564343988202,0.011579812510470376,2.187894176434034e10,1.23633454583699e15,0.2701914857259868,1.895092681603221e-7
0.0038673227081999994,1.3895998904664127e10,1.030565874917362e19,0.5363671085797613,0.011477459892663492,2.187936044827365e10,5.030506112431267e13,0.2701818026334248,8.341270725809268e-9
0.0038973019539999994,1.3959929784141932e10,1.0184945876183302e19,0.5342478372430864,0.011346477418339449,2.1879597531122887e10,3.402026532527074e14,0.27017120974300896,5.258985205394224e-8
0.003927281199799999,1.4024302938650927e10,1.0068435367478878e19,0.5321502812259039,0.011209640732474428,2.18799094110017e10,1.6359270416588734e14,0.2701627554414919,2.5449503553839464e-8
0.003957260445599999,1.4088332235649656e10,9.951810477945537e18,0.5300453281136327,0.011079847269405646,2.1880017659448505e10,2.727626971549314e15,0.2701528927189501,4.1630852975931047e-7
0.0039872396914,1.4149696978050869e10,9.848606653582922e18,0.5279243565643711,0.010972585966105211,2.18803061616748e10,5.5695407440799275e14,0.2701462590780425,8.540179602610848e-8
0.004017218937199999,1.4211954270321907e10,9.734565930937907e18,0.5258521952844503,0.010846130077880415,2.188048913309506e10,7.746054520065756e14,0.2701392386769936,1.185283348076564e-7
0.004047198183,1.4275219645444271e10,9.617882028438182e18,0.5238299275546039,0.01070133697805871,2.1880809700966755e10,1.9411598580200464e11,0.27013475102276246,2.1598316246753873e-10
0.004077177428799999,1.433716163387407e10,9.508768336828183e18,0.5217458800857917,0.010586455283492328,2.1880794037537262e10,2.809705597403688e15,0.27012687217381776,4.284842548713052e-7
0.004107156674599999,1.4399051971229776e10,9.403756690795786e18,0.5196993257839094,0.01046309040912842,2.188113093475337e10,1.3336128346876234e11,0.27012403581702304,1.4838443951500117e-10
0.004137135920399999,1.4459603560013689e10,9.301529483873483e18,0.517631934540447,0.010355352063942327,2.1881218282779118e10,2.2456237165056547e14,0.2701187470702659,3.439439542099278e-8
0.0041671151662,1.452174059367209e10,9.192559522231411e18,0.5156019999476597,0.01023031124404642,2.18811554781996e10,4.851298269053289e15,0.2701121778931606,7.393913448954009e-7
0.004197094411999999,1.458178509233914e10,9.081059741116466e18,0.5135625942778357,0.010119709896799028,2.1880906647242508e10,1.0184971695097586e16,0.2701038320553028,1.552254264357566e-6
0.004227073657799999,1.4642027365602686e10,8.977760361082008e18,0.5115813096566721,0.009994139297790895,2.188141300653156e10,3.476544426271464e15,0.2701052818195629,5.298557100186314e-7
0.004257052903599999,1.4700269291094158e10,8.886126296063507e18,0.5095529507374965,0.009895980009043974,2.188162532023319e10,4.5715084738377056e14,0.2701035332222989,6.97795391314414e-8
0.004287032149399999,1.4761339043137476e10,8.769119205439625e18,0.5076147298496219,0.009756960975473147,2.188180010850967e10,4.323992255534794e10,0.27010171458316573,4.8110902248295883e-11
0.004317011395199999,1.4819445315086164e10,8.664805874310109e18,0.5056364148896875,0.009647325536579954,2.1881794032285473e10,6.045769654864744e14,0.27009802010032224,9.220119000737293e-8
0.004346990641,1.4877202243938116e10,8.559956893491562e18,0.5036695375802402,0.009538053241473185,2.1881518618050976e10,6.678886395742828e15,0.27009132640134426,1.017717881627525e-6
0.004376969886799999,1.4935851286044281e10,8.450638447980192e18,0.501748447829178,0.00941329366054968,2.1881691074677124e10,4.908777593993342e15,0.27009045712640783,7.479765918577816e-7
0.004406949132599999,1.4994234352169384e10,8.346654779053187e18,0.4998399626929953,0.009289463015475572,2.1881841095453953e10,4.615353921188689e15,0.2700895803654411,7.031944866922359e-7
0.004436928378399999,1.5050887669244179e10,8.241827849048328e18,0.49792547560655265,0.009176951071843858,2.188200516723456e10,1.3174588779593082e15,0.2700891219182045,2.007707173241815e-7
0.004466907624199999,1.5107457392131342e10,8.141938384250477e18,0.49602510681139395,0.009063926221760587,2.188211408328659e10,3.6682424870310525e14,0.27008820596982186,5.592594361213078e-8
0.004496886869999999,1.5163101696647654e10,8.050249522282886e18,0.4941108701897792,0.00896221242772355,2.1882153815694603e10,2.3967424985475197e14,0.27008663932578114,3.655539632843222e-8
0.0045268661158,1.522154368814042e10,7.935084409969637e18,0.4922639552479819,0.00882897211354279,2.1882266478858635e10,9.640241735849821e9,0.27008615814281806,1.0726215505384698e-11
0.004556845361599999,1.5277364824517267e10,7.832451733555335e18,0.49038266404462266,0.00872039555969152,2.188212618182255e10,2.6219819601164835e15,0.27008272275520806,3.994655679351676e-7
0.004586824607399999,1.5333320036002766e10,7.733574691425326e18,0.48853549761405707,0.008604762313909133,2.1882337693362183e10,6.6233606067620325e9,0.2700837826826771,7.369482548733867e-12
0.004616803853199999,1.5388898368535534e10,7.634843979583106e18,0.4866816039936651,0.008494909581843674,2.188236857299056e10,5.489357309474472e9,0.2700827526491462,6.107733716187694e-12
0.004646783098999999,1.5444143520331964e10,7.536721038919012e18,0.4848388240863592,0.008385733086413626,2.1882396677152637e10,4.549502070342875e9,0.27008181519520685,5.062003731937201e-12
