time,intensity1arr,freqintensity1,intensity2arr,freqintensity2,temperature1arr,freqtemperature1,temperature2arr,freqtemperature2,opacity1arr,freqopacity1,opacity2arr,freqopacity2
0.002098547206,7.704811783589744e9,0.1362471952862567,7.741214927527157e9,0.0017861107267994633,0.3056325834706629,0.08972390742536053,0.30523096641800956,0.7020434902239674,2.9550892023747144,0.1505154475107821,14.845033962311355,0.011872036798784685
0.002098547206,8.1569428067985115e9,0.00731245227751877,8.192505848404943e9,0.0033546384985891292,0.32071405103742756,0.13173787546310664,0.32028441118738343,0.06305549459757569,4.1346741722146705,0.0464276139328137,20.765625776679023,0.024860244925015214
0.002098547206,8.609073830007278e9,0.007747003744830336,8.64379676928273e9,0.0037238458048719277,0.3357955186041922,0.09798018219418483,0.33533785595675736,0.04245492537542779,5.314259142054626,0.04109318208806128,26.68621759104669,0.025946579788635616
0.002098547206,9.061204853216045e9,0.00839459618637111,9.095087690160517e9,0.004166251073838244,0.35087698617095686,0.07847614914986117,0.3503913007261313,0.031041790816863073,6.493844111894582,0.03762197577806805,32.60680940541436,0.02619317995953025
0.002098547206,9.513335876424812e9,0.008814163120327106,9.546378611038303e9,0.004638015965199597,0.3659584537377215,0.06482394395208134,0.36544474549550515,0.02406745095176882,7.673429081734537,0.034347864941856834,38.52740121978203,0.026205042649966873
0.002098547206,9.96546689963358e9,0.009346439805175006,9.997669531916088e9,0.005086454033288181,0.3810399213044862,0.05527618869758896,0.3804981902648791,0.019322532486334875,8.853014051574494,0.032822517362152526,44.4479930341497,0.026440499081360442
0.002098547206,1.0417597922842346e10,0.010105438994707202,1.0448960452793875e10,0.005646297791834646,0.39612138887125087,0.04795573950131414,0.39555163503425295,0.01595048910175362,10.03259902141445,0.03066303651897564,50.368584848517365,0.0263862182857262
0.002098547206,1.0869728946051115e10,0.010788212514561057,1.0900251373671661e10,0.006274915460374966,0.4112028564380155,0.04242180398058866,0.41060507980362687,0.013324307283921035,11.212183991254406,0.0297044914508308,56.28917666288503,0.026558407034791114
0.002098547206,1.1321859969259882e10,0.011392805860385845,1.1351542294549446e10,0.006776442160739508,0.42628432400478017,0.037562788883792844,0.4256585245730008,0.011354911017622645,12.391768961094362,0.028221990713253018,62.209768477252695,0.026872948069095497
0.002098547206,1.1773990992468649e10,0.012115320968704477,1.1802833215427233e10,0.007795985212402792,0.4413657915715448,0.034004179975117885,0.44071196934237467,0.009783595703414805,13.571353930934318,0.02730874087821336,68.13036029162036,0.02715945001691332
0.002098547206,1.2226122015677416e10,0.013149253770238893,1.225412413630502e10,0.008568987873269391,0.45644725913830947,0.030893915966571185,0.4557654141117486,0.008389832176945783,14.750938900774274,0.02664400272750755,74.05095210598803,0.027247880981986324
0.002098547206,1.2678253038886183e10,0.01401119018890936,1.2705415057182806e10,0.009612662121421745,0.4715287267050741,0.027984823559460283,0.47081885888112246,0.007351892517182547,15.930523870614229,0.026160445509222478,79.9715439203557,0.027644382422943738
0.002098547206,1.313038406209495e10,0.015049683500595473,1.315670597806059e10,0.010613302402501922,0.48661019427183877,0.025524076052477637,0.4858723036504964,0.006408671153920954,17.110108840454185,0.02549325896753801,85.89213573472337,0.028242549601323733
0.002098547206,1.3582515085303717e10,0.016361155919933076,1.3607996898938377e10,0.011965051592498093,0.5016916618386034,0.023667529942298766,0.5009257484198703,0.005674334246822676,18.28969381029414,0.02526984329073541,91.81272754909104,0.028454280651844056
0.002098547206,1.4034646108512484e10,0.017509101475259883,1.4059287819816164e10,0.013274973375246541,0.516773129405368,0.02137225122694079,0.5159791931892441,0.005015747967218106,19.469278780134097,0.02510641319290995,97.7333193634587,0.029131172957667092
0.002098547206,1.448677713172125e10,0.01875672675247375,1.451057874069395e10,0.014956917770534844,0.5318545969721327,0.01976699797043258,0.531032637958618,0.004464485080607791,20.64886374997405,0.024749560207770457,103.65391117782637,0.029814535821910102
0.002098547206,1.493890815493002e10,0.02027993714314008,1.4961869661571735e10,0.016803758675165138,0.5469360645388973,0.018452173339888002,0.546086082727992,0.003962442094587684,21.828448719814006,0.024829132914576862,109.57450299219404,0.030463029565778798
0.002098547206,1.5391039178138786e10,0.02245790649129985,1.5413160582449522e10,0.0190101544074826,0.562017532105662,0.017242397361287718,0.5611395274973658,0.003571444006240603,23.008033689653963,0.02478261348598235,115.49509480656171,0.03143109700050075
0.002098547206,1.5843170201347553e10,0.024219566412754835,1.5864451503327309e10,0.02147032988954347,0.5770989996724266,0.015860286666099083,0.5761929722667397,0.003167960869938934,24.187618659493918,0.02499745979435964,121.41568662092938,0.03245955631380914
0.002098547206,1.629530122455632e10,0.02655454761042298,1.6315742424205093e10,0.02463031006978742,0.5921804672391913,0.01476585822688861,0.5912464170361137,0.0028692801073329968,25.367203629333876,0.02536165795243511,127.33627843529705,0.03357824396952942
0.002098547206,1.6747432247765087e10,0.0293149592550993,1.676703334508288e10,0.028107615483862664,0.6072619348059559,0.013857496354193845,0.6062998618054876,0.0025577541511583963,26.54678859917383,0.025509785606643954,133.2568702496647,0.03492591749822329
0.002098547206,1.7199563270973854e10,0.032266260824696594,1.7218324265960667e10,0.032777002004498054,0.6223434023727207,0.012767874062457947,0.6213533065748614,0.0023270208610745497,27.726373569013788,0.02590642494518665,139.1774620640324,0.03642888442899658
0.002098547206,1.765169429418262e10,0.03564299284130207,1.766961518683845e10,0.03804122251858907,0.6374248699394853,0.012006442983985916,0.6364067513442354,0.0020226978171814427,28.905958538853742,0.026131676915223237,145.09805387840004,0.0381435824102902
